timestamps,TP9,AF7,AF8,TP10,Right AUX
1737550640.005,-547.852,-28.320,13.672,-1000.000,0.000
1737550640.009,-485.352,-20.996,21.484,-822.754,0.000
1737550640.013,-368.652,-17.090,23.438,-788.574,0.000
1737550640.017,-308.594,-17.578,26.367,-1000.000,0.000
1737550640.021,-304.199,-9.766,28.320,-974.609,0.000
1737550640.025,-396.484,-1.953,25.391,-1000.000,0.000
1737550640.029,-406.738,-3.906,16.113,-629.883,0.000
1737550640.032,-431.152,-4.395,20.508,-424.316,0.000
1737550640.036,-492.676,-11.230,22.949,-1000.000,0.000
1737550640.040,-431.152,-17.578,23.926,-1000.000,0.000
1737550640.044,-351.074,-10.742,26.367,-980.957,0.000
1737550640.048,-288.574,-11.230,25.391,-1000.000,0.000
1737550640.052,-282.227,-11.719,20.020,-1000.000,0.000
1737550640.056,-270.996,-11.230,14.648,-1000.000,0.000
1737550640.060,-340.332,-16.113,14.160,-1000.000,0.000
1737550640.064,-332.520,-15.625,2.441,-1000.000,0.000
1737550640.068,-228.516,-12.695,2.441,-1000.000,0.000
1737550640.072,-179.199,-11.230,13.672,-1000.000,0.000
1737550640.075,-122.070,-13.672,14.648,-1000.000,0.000
1737550640.079,-101.562,-20.996,6.836,-1000.000,0.000
1737550640.083,-84.473,-20.508,4.883,-1000.000,0.000
1737550640.087,-55.176,-18.555,5.371,-1000.000,0.000
1737550640.091,-30.273,-17.578,-9.766,-1000.000,0.000
1737550640.095,1.953,-15.625,-15.137,-1000.000,0.000
1737550640.099,4.395,-20.020,-17.578,-1000.000,0.000
1737550640.103,-14.160,-32.715,-15.625,-1000.000,0.000
1737550640.107,-6.836,-33.203,-8.301,-1000.000,0.000
1737550640.111,21.973,-18.555,-17.090,-1000.000,0.000
1737550640.114,-37.598,-19.531,-21.484,-1000.000,0.000
1737550640.118,-93.750,-21.973,-20.996,-933.105,0.000
1737550640.122,-136.230,-26.367,-26.855,-1000.000,0.000
1737550640.126,-72.266,-31.738,-27.832,-465.820,0.000
1737550640.130,73.242,-25.391,-25.391,899.902,0.000
1737550640.134,103.516,-21.484,-27.344,999.512,0.000
1737550640.138,124.512,-22.949,-21.484,924.805,0.000
1737550640.142,148.926,-20.020,-25.879,981.934,0.000
1737550640.146,160.156,-18.066,-28.320,970.703,0.000
1737550640.150,125.000,-25.391,-13.184,970.703,0.000
1737550640.154,68.848,-30.762,-12.695,970.703,0.000
1737550640.157,96.191,-28.320,-22.461,970.703,0.000
1737550640.161,97.656,-25.391,-17.090,970.703,0.000
1737550640.165,112.305,-20.996,-12.207,970.703,0.000
1737550640.169,232.422,-12.695,-11.719,970.703,0.000
1737550640.173,333.496,-13.184,-20.508,970.703,0.000
1737550640.177,289.062,-14.648,-33.203,970.703,0.000
1737550640.181,234.863,-12.207,-31.250,970.703,0.000
1737550640.185,285.156,-17.090,-26.367,970.703,0.000
1737550640.189,328.613,-14.648,-26.367,970.703,0.000
1737550640.193,332.520,-14.160,-28.320,970.703,0.000
1737550640.197,263.184,-19.043,-31.738,970.703,0.000
1737550640.200,229.004,-11.719,-26.855,970.703,0.000
1737550640.204,231.445,-2.441,-20.508,970.703,0.000
1737550640.208,210.938,-3.418,-15.625,970.703,0.000
1737550640.212,178.223,-12.207,-11.719,970.703,0.000
1737550640.216,162.598,-7.812,-20.508,970.703,0.000
1737550640.220,26.367,2.930,-22.949,970.703,0.000
1737550640.224,-123.535,0.977,-19.043,970.703,0.000
1737550640.228,-78.613,2.441,-20.996,970.703,0.000
1737550640.232,49.316,8.301,-27.344,970.703,0.000
1737550640.236,137.207,7.324,-26.855,970.703,0.000
1737550640.239,191.895,2.441,-25.879,979.492,0.000
1737550640.243,235.840,10.254,-31.250,927.246,0.000
1737550640.247,290.527,21.973,-18.066,999.512,0.000
1737550640.251,297.363,13.184,-9.277,827.148,0.000
1737550640.255,199.219,6.348,-29.297,-470.215,0.000
1737550640.259,160.645,8.789,-22.949,-1000.000,0.000
1737550640.263,145.020,13.184,-21.484,-945.801,0.000
1737550640.267,172.852,34.668,-70.801,-1000.000,0.000
1737550640.271,229.492,16.602,-44.434,-1000.000,0.000
1737550640.275,149.414,-8.789,17.090,-1000.000,0.000
1737550640.279,107.910,-13.184,-21.484,-936.035,0.000
1737550640.282,173.828,-11.719,-31.250,-1000.000,0.000
1737550640.286,279.785,20.996,-14.160,-525.391,0.000
1737550640.290,336.914,53.223,-73.730,802.246,0.000
1737550640.294,330.078,5.859,-77.637,999.512,0.000
1737550640.298,209.961,-41.504,-6.348,86.426,0.000
1737550640.302,84.961,-15.137,7.812,-1000.000,0.000
1737550640.306,184.570,19.531,-20.508,-867.188,0.000
1737550640.310,330.566,44.434,-46.875,-297.852,0.000
1737550640.314,370.117,43.945,-37.598,-725.098,0.000
1737550640.318,389.648,29.297,-40.527,-1000.000,0.000
1737550640.321,386.719,15.625,-60.059,-968.262,0.000
1737550640.325,358.398,15.137,-64.453,-1000.000,0.000
1737550640.329,376.465,-0.488,-58.105,-1000.000,0.000
1737550640.333,364.746,-33.691,-68.359,-1000.000,0.000
1737550640.337,318.848,-18.555,-70.801,-1000.000,0.000
1737550640.341,289.062,0.977,-64.453,-1000.000,0.000
1737550640.345,281.738,-7.324,-76.172,-1000.000,0.000
1737550640.349,295.898,-20.508,-58.594,-1000.000,0.000
1737550640.353,282.715,-51.758,-76.172,-1000.000,0.000
1737550640.357,190.918,-36.133,-70.801,-1000.000,0.000
1737550640.361,55.664,2.441,-19.043,-1000.000,0.000
1737550640.364,57.617,-0.488,-15.137,-1000.000,0.000
1737550640.368,80.078,-13.672,-26.367,-1000.000,0.000
1737550640.372,28.809,-32.227,-44.922,-1000.000,0.000
1737550640.376,30.762,-41.992,-32.227,-1000.000,0.000
1737550640.380,37.598,-10.742,-72.266,-937.988,0.000
1737550640.384,45.898,-7.324,-95.703,-1000.000,0.000
1737550640.388,130.371,-33.203,-73.242,-293.457,0.000
1737550640.392,239.746,-30.273,-89.355,973.633,0.000
1737550640.396,235.352,-20.508,-59.082,999.512,0.000
1737550640.400,130.371,-25.391,-38.086,189.941,0.000
1737550640.404,94.727,-26.367,-47.852,-133.301,0.000
1737550640.407,194.336,-45.410,-49.316,884.766,0.000
1737550640.411,198.242,-49.805,-33.691,999.512,0.000
1737550640.415,134.766,-18.066,-27.832,928.223,0.000
1737550640.419,59.570,-5.859,-52.246,979.980,0.000
1737550640.423,6.348,-4.395,-33.203,970.703,0.000
1737550640.427,34.180,-13.672,3.418,970.703,0.000
1737550640.431,60.059,-29.785,-14.648,970.703,0.000
1737550640.435,55.176,-39.551,-46.387,970.703,0.000
1737550640.439,-18.555,-41.016,-27.832,970.703,0.000
1737550640.443,-93.750,-12.695,5.859,970.703,0.000
1737550640.446,-22.461,17.090,1.953,970.703,0.000
1737550640.450,36.621,2.930,-3.906,970.703,0.000
1737550640.454,140.137,-21.484,-39.062,970.703,0.000
1737550640.458,169.922,-28.320,-25.879,970.703,0.000
1737550640.462,45.410,-2.930,0.000,970.703,0.000
1737550640.466,36.621,-26.367,-53.711,970.703,0.000
1737550640.470,119.629,-46.387,-47.852,970.703,0.000
1737550640.474,176.270,42.480,14.160,970.703,0.000
1737550640.478,175.293,66.895,17.578,970.703,0.000
1737550640.482,174.805,29.297,-1.953,970.703,0.000
1737550640.486,171.387,10.254,-11.230,970.703,0.000
1737550640.489,163.574,-1.953,-14.160,970.703,0.000
1737550640.493,154.785,-9.277,-33.203,970.703,0.000
1737550640.497,101.074,-20.508,-43.945,970.703,0.000
1737550640.501,25.391,-31.250,-48.828,970.703,0.000
1737550640.505,-14.648,-41.016,-61.035,970.703,0.000
1737550640.509,8.789,-39.551,-46.875,970.703,0.000
1737550640.513,28.320,-28.809,-33.691,970.703,0.000
1737550640.517,1.953,-16.602,-23.926,970.703,0.000
1737550640.521,-59.570,-18.066,-22.949,970.703,0.000
1737550640.525,-91.797,-32.227,-36.133,970.703,0.000
1737550640.529,-36.133,-20.508,-37.598,974.609,0.000
1737550640.532,-62.500,-17.090,-47.852,954.590,0.000
1737550640.536,-173.828,-38.086,-51.758,954.102,0.000
1737550640.540,-260.254,-30.273,-36.133,966.797,0.000
1737550640.544,-330.078,-23.438,-31.250,59.570,0.000
1737550640.548,-276.855,-38.086,-27.832,-947.266,0.000
1737550640.552,-160.645,-37.109,-27.344,-994.141,0.000
1737550640.556,-105.469,-34.668,-44.434,-979.004,0.000
1737550640.560,-102.539,-33.691,-41.992,-1000.000,0.000
1737550640.564,-135.254,-22.949,-30.762,-1000.000,0.000
1737550640.568,-65.918,-23.438,-31.250,-1000.000,0.000
1737550640.571,-33.203,-39.551,-48.828,-1000.000,0.000
1737550640.575,-60.059,-47.852,-44.434,-1000.000,0.000
1737550640.579,-73.242,-40.527,-30.762,-1000.000,0.000
1737550640.583,-77.148,-27.832,-63.477,-1000.000,0.000
1737550640.587,-26.855,-19.043,-61.523,-1000.000,0.000
1737550640.591,40.039,-33.691,-25.879,-1000.000,0.000
1737550640.595,88.867,-42.480,-3.418,-1000.000,0.000
