timestamps,TP9,AF7,AF8,TP10,Right AUX
1737551786.897,-30.762,-17.090,-63.965,-329.102,0.000
1737551786.901,-54.199,-23.438,-27.832,-413.086,0.000
1737551786.905,-55.176,-28.320,13.184,-726.074,0.000
1737551786.909,-17.090,-20.020,-26.367,-531.738,0.000
1737551786.913,0.977,-15.625,-39.062,-104.492,0.000
1737551786.917,-28.809,-9.766,11.719,-330.078,0.000
1737551786.921,-24.902,-8.789,0.000,-477.051,0.000
1737551786.925,-2.441,-12.695,-48.340,-588.379,0.000
1737551786.929,-32.227,-22.461,-19.043,-515.625,0.000
1737551786.932,-22.461,-7.812,-30.762,-13.672,0.000
1737551786.936,-48.828,-13.672,-5.859,-113.770,0.000
1737551786.940,-75.684,-38.574,21.973,-400.879,0.000
1737551786.944,-37.109,-30.762,-32.227,-540.039,0.000
1737551786.948,25.879,0.488,-80.566,-408.691,0.000
1737551786.952,12.207,-19.531,-29.297,141.602,0.000
1737551786.956,-52.246,-33.691,16.113,-129.883,0.000
1737551786.960,-55.176,-21.973,0.000,-426.270,0.000
1737551786.964,7.812,-2.441,-55.176,-206.055,0.000
1737551786.968,-13.672,-16.113,-33.203,-132.324,0.000
1737551786.972,-69.824,-55.176,45.410,-418.945,0.000
1737551786.975,-33.691,-12.695,-31.250,-325.195,0.000
1737551786.979,-7.812,-0.977,-68.359,2.930,0.000
1737551786.983,-28.320,-29.785,-11.719,-255.859,0.000
1737551786.987,-60.059,-12.695,0.488,-480.957,0.000
1737551786.991,-29.297,-8.301,-14.648,-333.008,0.000
1737551786.995,9.766,-5.859,-50.781,24.902,0.000
1737551786.999,-3.906,6.348,-62.012,106.445,0.000
1737551787.003,-33.691,0.000,-38.574,-222.168,0.000
1737551787.007,-41.504,-9.766,1.465,-462.891,0.000
1737551787.011,-2.930,-7.812,-7.812,-286.621,0.000
1737551787.015,-15.625,-8.301,-45.898,-36.621,0.000
1737551787.018,-27.832,-30.762,-30.762,21.973,0.000
1737551787.022,-51.758,-37.109,14.160,-291.992,0.000
1737551787.026,-55.176,-7.812,-20.996,-659.180,0.000
1737551787.030,-24.902,2.441,-45.898,-178.711,0.000
1737551787.034,-22.949,0.977,-16.113,-28.809,0.000
1737551787.038,-13.672,-10.742,-9.766,-290.039,0.000
1737551787.042,-20.996,-31.738,14.160,-286.133,0.000
1737551787.046,-20.508,-23.438,-3.418,-553.711,0.000
1737551787.050,-20.508,-27.832,9.277,-452.148,0.000
1737551787.054,-16.113,-17.578,2.441,-114.746,0.000
1737551787.057,-28.809,-36.621,7.324,-196.777,0.000
1737551787.061,-24.902,-21.484,-18.555,-574.219,0.000
1737551787.065,15.137,25.879,-86.914,-338.379,0.000
1737551787.069,0.977,10.254,-46.875,199.707,0.000
1737551787.073,-28.320,-20.508,-9.277,21.973,0.000
1737551787.077,-32.227,-25.879,-11.719,-164.551,0.000
1737551787.081,-27.344,-13.184,-20.996,-144.043,0.000
1737551787.085,-40.039,-23.926,-19.043,-373.535,0.000
1737551787.089,-20.508,-26.855,-39.551,-262.695,0.000
1737551787.093,-23.926,-21.973,-1.953,-181.152,0.000
1737551787.097,-32.227,-23.438,36.621,-431.152,0.000
1737551787.100,-9.277,-26.367,-54.688,-222.656,0.000
1737551787.104,-32.227,-1.465,-86.914,39.551,0.000
1737551787.108,-42.969,1.953,-0.488,-46.387,0.000
1737551787.112,-41.504,-25.391,37.109,-198.242,0.000
1737551787.116,-34.180,-30.762,13.184,-546.387,0.000
1737551787.120,5.859,-10.742,-39.062,-215.332,0.000
1737551787.124,-18.066,-32.715,-25.879,125.977,0.000
1737551787.128,-36.621,-36.133,-30.273,-50.781,0.000
1737551787.132,-7.324,-8.301,-52.246,57.617,0.000
1737551787.136,-23.926,2.930,-18.066,-45.898,0.000
1737551787.140,-47.363,-5.371,35.645,-112.305,0.000
1737551787.143,-14.648,-9.277,-0.488,-223.633,0.000
1737551787.147,-0.977,-4.395,-7.324,-363.770,0.000
1737551787.151,-8.789,-17.090,18.555,-58.105,0.000
1737551787.155,-25.391,-35.645,38.574,-299.316,0.000
1737551787.159,13.184,-16.113,-28.809,-401.367,0.000
