timestamps,TP9,AF7,AF8,TP10,Right AUX
1737556265.891,-41.504,-13.672,-17.578,-1000.000,0.000
1737556265.895,-63.477,-20.996,-24.902,-1000.000,0.000
1737556265.898,-60.547,-21.484,-16.602,-1000.000,0.000
1737556265.902,-30.273,-18.066,-5.859,-1000.000,0.000
1737556265.906,-7.812,-9.277,0.488,-1000.000,0.000
1737556265.910,-29.297,-5.371,-1.953,-1000.000,0.000
1737556265.914,-60.547,-19.043,-16.602,-1000.000,0.000
1737556265.918,-60.547,-31.250,-30.273,-933.594,0.000
1737556265.922,-37.598,-23.438,-21.484,-1000.000,0.000
1737556265.926,3.906,-13.672,-10.254,-332.031,0.000
1737556265.930,32.227,-5.371,-20.508,999.512,0.000
1737556265.934,-45.410,-20.508,-32.227,116.699,0.000
1737556265.938,-101.074,-42.480,-36.621,-1000.000,0.000
1737556265.941,-63.965,-33.203,-28.809,-1000.000,0.000
1737556265.945,1.953,-14.648,-14.648,-281.250,0.000
1737556265.949,34.668,-6.348,-12.207,999.512,0.000
1737556265.953,-52.734,-15.137,-23.438,158.691,0.000
1737556265.957,-112.305,-21.973,-31.250,-1000.000,0.000
1737556265.961,-84.961,-19.531,-25.391,-1000.000,0.000
1737556265.965,-24.414,-7.812,-21.973,-620.605,0.000
1737556265.969,50.781,9.277,-20.996,949.707,0.000
1737556265.973,-8.301,-5.371,-26.855,234.863,0.000
1737556265.977,-81.055,-25.879,-34.668,-1000.000,0.000
1737556265.980,-37.598,-20.020,-32.227,-959.961,0.000
1737556265.984,0.000,-8.789,-21.973,-1000.000,0.000
1737556265.988,0.000,-5.859,-13.672,-550.293,0.000
1737556265.992,0.000,-18.555,-19.043,-587.402,0.000
1737556265.996,0.000,-23.926,-24.414,-1000.000,0.000
1737556266.000,0.000,-11.719,-19.043,-979.492,0.000
1737556266.004,0.000,-2.441,-8.789,-1000.000,0.000
1737556266.008,0.000,5.371,-6.836,411.621,0.000
1737556266.012,0.000,-9.277,-19.043,478.027,0.000
1737556266.016,0.000,-31.250,-34.668,-1000.000,0.000
1737556266.020,0.000,-31.738,-34.668,-979.980,0.000
1737556266.023,0.000,-21.484,-20.508,-1000.000,0.000
1737556266.027,0.000,-10.254,-14.160,129.395,0.000
1737556266.031,29.785,-7.812,-20.996,936.035,0.000
1737556266.035,-59.082,-23.438,-28.320,-516.113,0.000
1737556266.039,-74.707,-28.320,-32.227,-1000.000,0.000
1737556266.043,-16.113,-13.184,-25.391,-665.039,0.000
1737556266.047,44.922,1.953,-14.160,617.676,0.000
1737556266.051,31.250,6.836,-17.090,999.512,0.000
1737556266.055,-47.852,-8.301,-30.273,123.047,0.000
1737556266.059,-90.820,-23.926,-37.598,-1000.000,0.000
1737556266.063,-46.387,-22.461,-24.902,-878.418,0.000
1737556266.066,24.902,-3.418,-5.859,419.922,0.000
1737556266.070,32.227,7.812,-6.836,999.512,0.000
1737556266.074,-52.246,-8.789,-21.973,98.145,0.000
1737556266.078,-99.121,-27.344,-31.250,-1000.000,0.000
1737556266.082,-54.688,-22.461,-22.461,-1000.000,0.000
1737556266.086,11.719,-9.766,-9.277,-126.465,0.000
1737556266.090,23.926,-11.719,-10.742,999.512,0.000
1737556266.094,-65.918,-26.367,-23.438,90.820,0.000
1737556266.098,-100.098,-23.438,-28.320,-1000.000,0.000
1737556266.102,-51.758,-16.113,-22.949,-1000.000,0.000
1737556266.105,8.789,-9.277,-14.648,-252.441,0.000
1737556266.109,36.621,-1.953,-18.066,999.512,0.000
1737556266.113,-43.945,-10.254,-26.367,241.699,0.000
1737556266.117,-98.633,-20.020,-26.367,-1000.000,0.000
1737556266.121,-60.059,-22.949,-17.578,-1000.000,0.000
1737556266.125,14.160,-6.348,-0.488,-215.820,0.000
1737556266.129,41.992,-1.465,-5.371,999.512,0.000
1737556266.133,-34.180,-20.020,-20.508,454.590,0.000
1737556266.137,-97.656,-31.738,-26.855,-890.625,0.000
1737556266.141,-76.172,-29.297,-21.973,-1000.000,0.000
1737556266.145,-5.859,-8.301,-4.395,-220.215,0.000
1737556266.148,25.391,1.953,-0.977,999.512,0.000
1737556266.152,-30.762,-14.648,-15.625,755.859,0.000
1737556266.156,-83.984,-25.391,-22.461,-575.684,0.000
1737556266.160,-74.707,-27.344,-20.508,-1000.000,0.000
1737556266.164,4.883,-9.766,-12.695,-257.324,0.000
1737556266.168,51.758,8.789,-3.418,999.023,0.000
1737556266.172,5.859,4.883,-11.719,979.980,0.000
1737556266.176,-62.988,-13.184,-26.855,-213.867,0.000
1737556266.180,-84.961,-26.855,-29.297,-1000.000,0.000
1737556266.184,-13.184,-16.113,-19.531,-388.184,0.000
1737556266.188,48.340,-0.488,-8.789,904.785,0.000
1737556266.191,26.367,0.488,-13.184,999.512,0.000
1737556266.195,-52.246,-19.531,-22.461,40.527,0.000
1737556266.199,-93.262,-34.180,-23.926,-1000.000,0.000
1737556266.203,-23.926,-15.625,-18.555,-595.215,0.000
1737556266.207,38.086,-6.348,-8.789,759.766,0.000
1737556266.211,19.531,-12.207,-11.719,999.512,0.000
1737556266.215,-56.152,-26.367,-25.879,62.500,0.000
1737556266.219,-90.332,-36.621,-29.297,-1000.000,0.000
1737556266.223,-36.621,-24.902,-16.113,-900.879,0.000
1737556266.227,32.715,-2.441,0.488,361.816,0.000
1737556266.230,39.551,7.324,-8.301,999.512,0.000
1737556266.234,-48.828,-14.160,-28.320,162.598,0.000
1737556266.238,-104.980,-25.879,-26.855,-1000.000,0.000
1737556266.242,-46.387,-13.672,-15.625,-967.773,0.000
1737556266.246,38.574,0.488,-5.371,266.602,0.000
1737556266.250,35.645,-2.930,-10.254,999.512,0.000
1737556266.254,-39.062,-17.090,-21.973,251.953,0.000
1737556266.258,-78.613,-20.020,-25.879,-1000.000,0.000
1737556266.262,-43.945,-17.090,-18.555,-1000.000,0.000
1737556266.266,36.621,-4.395,-4.395,87.402,0.000
1737556266.270,55.664,6.836,-0.977,999.512,0.000
1737556266.273,-18.555,-7.324,-13.672,520.020,0.000
1737556266.277,-86.914,-29.297,-27.344,-804.199,0.000
1737556266.281,-71.777,-28.809,-17.090,-1000.000,0.000
1737556266.285,16.602,-5.859,-2.441,-61.035,0.000
1737556266.289,38.086,5.371,-4.395,999.512,0.000
1737556266.293,-24.414,-10.742,-14.648,878.906,0.000
1737556266.297,-84.961,-30.273,-32.715,-375.000,0.000
1737556266.301,-91.309,-28.320,-33.203,-1000.000,0.000
1737556266.305,-11.719,-14.648,-10.742,-84.473,0.000
1737556266.309,19.043,-11.719,-10.742,999.512,0.000
1737556266.313,-28.809,-23.926,-32.227,983.887,0.000
1737556266.316,-84.473,-34.668,-33.691,-151.855,0.000
1737556266.320,-86.426,-29.297,-21.484,-1000.000,0.000
1737556266.324,8.301,-12.207,-11.230,-188.965,0.000
1737556266.328,52.734,-3.418,-8.789,999.512,0.000
1737556266.332,5.859,-5.859,-13.672,999.512,0.000
1737556266.336,-64.453,-23.438,-27.344,-47.852,0.000
1737556266.340,-89.844,-34.668,-32.715,-1000.000,0.000
1737556266.344,-8.789,-16.113,-20.020,-335.449,0.000
1737556266.348,38.574,-7.324,-15.137,952.148,0.000
1737556266.352,-1.465,-14.160,-14.648,999.512,0.000
1737556266.355,-67.871,-26.367,-20.996,2.930,0.000
1737556266.359,0.000,-34.180,-29.785,-1000.000,0.000
1737556266.363,0.000,-17.578,-17.090,-491.699,0.000
1737556266.367,0.000,2.441,-2.930,855.469,0.000
1737556266.371,0.000,-2.441,-12.207,999.512,0.000
1737556266.375,0.000,-23.926,-22.461,21.973,0.000
1737556266.379,0.000,-26.367,-23.438,-1000.000,0.000
1737556266.383,0.000,-20.020,-16.602,-890.137,0.000
1737556266.387,0.000,-8.789,-4.395,370.605,0.000
1737556266.391,0.000,-6.348,-8.301,999.512,0.000
1737556266.395,0.000,-31.250,-20.996,135.254,0.000
1737556266.398,0.000,-41.504,-18.555,-1000.000,0.000
1737556266.402,0.000,-24.902,-11.230,-986.816,0.000
1737556266.406,-95.703,-8.789,-8.301,213.379,0.000
1737556266.410,-24.902,-7.324,-4.883,999.512,0.000
1737556266.414,43.457,-21.484,-18.555,274.414,0.000
1737556266.418,14.160,-32.227,-24.902,-976.562,0.000
1737556266.422,-70.312,-28.320,-18.555,-1000.000,0.000
1737556266.426,-98.145,-7.324,-10.742,-46.875,0.000
1737556266.430,-39.551,0.488,-14.160,999.512,0.000
1737556266.434,35.645,-18.066,-28.809,384.277,0.000
1737556266.437,31.250,-36.621,-34.668,-927.246,0.000
1737556266.441,-63.477,-30.273,-26.855,-1000.000,0.000
1737556266.445,-100.098,-10.742,-14.160,-129.883,0.000
1737556266.449,-45.410,-6.348,-12.695,999.512,0.000
1737556266.453,-46.875,-19.531,-23.926,815.430,0.000
1737556266.457,-111.328,-32.227,-28.320,-483.887,0.000
1737556266.461,-111.816,-34.180,-21.973,-1000.000,0.000
1737556266.465,-22.461,-23.926,-13.672,-123.535,0.000
1737556266.469,10.254,-16.602,-17.090,996.582,0.000
1737556266.473,-34.668,-13.672,-26.367,999.512,0.000
1737556266.477,-87.402,-20.020,-29.297,80.078,0.000
1737556266.480,-114.746,-30.273,-23.926,-1000.000,0.000
1737556266.484,-23.438,-15.625,-5.371,-214.355,0.000
1737556266.488,32.227,-5.859,-2.930,999.512,0.000
1737556266.492,-29.297,-20.020,-10.742,958.496,0.000
1737556266.496,-103.027,-34.668,-20.508,-219.238,0.000
1737556266.500,0.000,-39.062,-24.414,-1000.000,0.000
1737556266.504,0.000,-24.414,-14.160,-462.891,0.000
1737556266.508,0.000,-4.395,-12.207,884.277,0.000
1737556266.512,0.000,-3.418,-19.043,999.512,0.000
1737556266.516,0.000,-16.113,-33.691,-150.879,0.000
1737556266.519,0.000,-15.625,-36.133,-1000.000,0.000
1737556266.523,0.000,-8.301,-22.461,-756.348,0.000
1737556266.527,0.000,-5.371,-20.996,591.797,0.000
1737556266.531,0.000,-8.301,-24.902,999.512,0.000
1737556266.535,0.000,-23.438,-30.762,-159.180,0.000
1737556266.539,0.000,-28.809,-31.250,-1000.000,0.000
1737556266.543,0.000,-20.508,-23.926,-950.195,0.000
1737556266.547,2.930,-6.836,-15.137,220.215,0.000
1737556266.551,8.789,-2.930,-18.066,999.512,0.000
1737556266.555,-78.613,-22.461,-34.668,143.555,0.000
1737556266.559,-115.723,-32.227,-35.645,-1000.000,0.000
1737556266.562,-56.641,-20.996,-26.855,-979.492,0.000
1737556266.566,21.973,6.348,-16.602,229.004,0.000
1737556266.570,29.297,9.766,-17.578,999.512,0.000
1737556266.574,-48.828,-15.625,-31.250,362.305,0.000
1737556266.578,-101.562,-28.320,-37.598,-987.793,0.000
1737556266.582,-67.383,-25.879,-26.367,-1000.000,0.000
1737556266.586,11.719,-5.859,-12.695,282.227,0.000
1737556266.590,29.785,1.465,-10.254,999.512,0.000
1737556266.594,-30.273,-16.113,-16.602,758.301,0.000
1737556266.598,-94.727,-31.250,-25.391,-503.906,0.000
