timestamps,TP9,AF7,AF8,TP10,Right AUX
1737557816.371,17.578,-1.465,-25.879,-17.578,0.000
1737557816.375,9.766,-4.395,-36.133,-39.551,0.000
1737557816.379,2.930,-5.371,-39.551,-16.602,0.000
1737557816.383,-19.043,-14.648,-32.227,35.156,0.000
1737557816.387,-21.973,-16.602,-33.203,21.973,0.000
1737557816.391,12.695,-12.695,-44.922,-13.184,0.000
1737557816.394,5.371,-3.418,-52.734,-26.855,0.000
1737557816.398,-26.855,-4.883,-34.668,-38.086,0.000
1737557816.402,-31.738,-10.742,-20.508,-6.348,0.000
1737557816.406,-3.418,-24.902,-33.691,25.391,0.000
1737557816.410,38.574,-10.742,-37.598,0.977,0.000
1737557816.414,8.789,10.742,-13.184,-57.617,0.000
1737557816.418,-13.672,9.277,6.348,-52.246,0.000
1737557816.422,35.156,13.672,4.883,13.184,0.000
1737557816.426,35.645,14.648,-12.207,42.480,0.000
1737557816.430,2.441,-3.906,-25.391,7.324,0.000
1737557816.433,-49.805,-20.996,-29.297,-38.086,0.000
1737557816.437,-58.105,-20.508,-26.855,-68.848,0.000
1737557816.441,-20.508,-19.531,-15.625,-26.855,0.000
1737557816.445,7.324,-19.043,-8.301,30.273,0.000
1737557816.449,-13.184,-7.324,-14.648,-5.371,0.000
1737557816.453,-38.574,-14.160,-20.508,-41.504,0.000
1737557816.457,-30.273,-13.184,-31.250,-36.621,0.000
1737557816.461,-18.555,-8.301,-26.367,-8.301,0.000
1737557816.465,20.508,-9.277,-15.625,58.105,0.000
1737557816.469,-20.020,-6.836,-21.973,-0.488,0.000
1737557816.473,-98.633,-5.859,-23.438,-80.078,0.000
1737557816.476,-65.918,-12.207,-46.875,-73.242,0.000
1737557816.480,-12.207,-22.949,-57.129,-42.480,0.000
1737557816.484,26.855,-19.531,-19.043,31.250,0.000
1737557816.488,2.441,-14.160,0.488,40.039,0.000
1737557816.492,-23.438,-11.719,-11.719,-41.992,0.000
1737557816.496,-23.926,-20.508,-21.973,-71.777,0.000
1737557816.500,-20.508,-14.648,-6.348,-43.457,0.000
1737557816.504,-6.836,-9.277,-5.371,7.812,0.000
1737557816.508,7.324,-19.531,-20.996,25.879,0.000
1737557816.512,-8.789,-16.113,-22.949,16.113,0.000
1737557816.516,-82.520,-17.578,-37.598,-48.828,0.000
1737557816.519,-88.867,-14.648,-41.504,-73.242,0.000
1737557816.523,-18.555,-15.137,-25.391,-8.301,0.000
1737557816.527,-5.859,-15.625,-20.020,9.277,0.000
1737557816.531,-39.551,-12.695,-14.648,-10.742,0.000
1737557816.535,-35.156,-13.672,-10.742,-40.527,0.000
1737557816.539,-4.883,-13.672,-7.324,-29.785,0.000
1737557816.543,12.695,-16.602,-13.672,25.391,0.000
1737557816.547,-17.578,-18.555,-34.180,-28.320,0.000
1737557816.551,-52.734,-24.902,-35.156,-63.477,0.000
1737557816.555,-57.617,-28.320,-28.320,-40.039,0.000
1737557816.558,-46.387,-21.973,-26.367,-32.715,0.000
1737557816.562,-20.020,-13.184,-27.344,9.277,0.000
1737557816.566,-10.742,-15.625,-23.926,13.184,0.000
1737557816.570,-27.344,-14.160,-24.902,-43.945,0.000
1737557816.574,-30.762,-9.277,-33.203,-67.383,0.000
1737557816.578,-25.391,-12.207,-27.832,-23.926,0.000
