timestamps,TP9,AF7,AF8,TP10,Right AUX
1737556402.203,-35.645,-18.555,-13.184,402.344,0.000
1737556402.207,-63.477,-39.062,-28.809,-868.652,0.000
1737556402.211,-67.383,-61.523,-32.715,-1000.000,0.000
1737556402.215,-32.227,-26.367,-12.695,-141.113,0.000
1737556402.218,-4.883,-7.324,-10.254,999.512,0.000
1737556402.222,-28.809,-7.324,-25.879,486.328,0.000
1737556402.226,-54.688,-4.395,-41.504,-820.801,0.000
1737556402.230,-35.156,4.395,-17.578,-1000.000,0.000
1737556402.234,-18.555,-3.418,0.488,-353.027,0.000
1737556402.238,8.301,-5.859,-9.277,999.512,0.000
1737556402.242,-10.254,-7.324,-11.230,592.773,0.000
1737556402.246,-79.102,-35.645,-33.203,-773.438,0.000
1737556402.250,-74.219,-35.645,-44.434,-1000.000,0.000
1737556402.254,-16.602,-20.508,-14.160,-298.828,0.000
1737556402.258,4.395,-20.508,9.277,987.305,0.000
1737556402.261,-19.531,-12.695,-17.090,959.473,0.000
1737556402.265,-40.527,-11.230,-41.504,-228.027,0.000
1737556402.269,-40.527,-9.277,-32.227,-1000.000,0.000
1737556402.273,-8.789,10.254,-13.672,-357.910,0.000
1737556402.277,12.695,-2.930,-18.066,933.594,0.000
1737556402.281,-6.836,-30.762,-27.344,999.512,0.000
1737556402.285,-48.828,-42.480,-31.738,-22.949,0.000
1737556402.289,-77.637,-51.270,-43.457,-1000.000,0.000
1737556402.293,-43.457,-34.668,-13.672,-685.059,0.000
1737556402.297,0.000,-9.766,0.000,664.551,0.000
1737556402.301,0.000,4.883,0.000,999.512,0.000
1737556402.304,0.000,14.160,0.000,-79.590,0.000
1737556402.308,0.000,-7.324,0.000,-1000.000,0.000
1737556402.312,0.000,-16.602,0.000,-992.188,0.000
1737556402.316,0.000,-5.859,0.000,149.902,0.000
1737556402.320,0.000,-20.996,0.000,999.512,0.000
1737556402.324,0.000,-33.691,0.000,41.992,0.000
1737556402.328,0.000,-17.090,0.000,-1000.000,0.000
1737556402.332,0.000,-2.441,0.000,-1000.000,0.000
1737556402.336,0.000,4.395,0.000,61.035,0.000
1737556402.340,0.000,-16.602,0.000,999.512,0.000
1737556402.344,-36.621,-20.508,-12.207,143.066,0.000
1737556402.347,-62.012,-14.648,-21.484,-1000.000,0.000
1737556402.351,-55.664,-1.465,-38.086,-1000.000,0.000
1737556402.355,1.465,2.930,-29.785,-74.707,0.000
1737556402.359,28.809,-10.742,-17.578,999.512,0.000
1737556402.363,-20.508,-11.719,-20.508,297.852,0.000
1737556402.367,-72.754,-32.227,-33.203,-965.820,0.000
1737556402.371,-69.336,-36.621,-34.668,-1000.000,0.000
1737556402.375,-31.738,-20.508,-47.852,-215.820,0.000
1737556402.379,-2.930,-7.324,-33.203,999.512,0.000
1737556402.383,-23.926,-20.020,4.883,338.379,0.000
1737556402.386,-52.246,-20.996,-5.859,-960.938,0.000
1737556402.390,-48.828,-10.742,-11.719,-1000.000,0.000
1737556402.394,-16.113,-17.090,-3.906,-222.168,0.000
1737556402.398,-3.906,-30.273,-23.926,999.512,0.000
1737556402.402,-25.879,-25.391,-21.484,714.355,0.000
1737556402.406,-48.340,-8.789,-20.020,-597.168,0.000
1737556402.410,-71.777,-26.855,-48.828,-1000.000,0.000
1737556402.414,-54.688,-41.016,-35.156,-177.734,0.000
1737556402.418,-19.531,-20.508,-10.254,999.512,0.000
1737556402.422,-34.180,-5.371,-11.230,975.586,0.000
1737556402.425,-67.383,-17.090,-33.691,-138.672,0.000
1737556402.429,-61.035,-18.066,-37.598,-1000.000,0.000
1737556402.433,-30.762,-12.207,-11.230,-317.383,0.000
1737556402.437,-20.508,-20.508,-14.648,959.961,0.000
1737556402.441,-35.156,-20.508,-22.461,999.512,0.000
1737556402.445,-64.453,-24.414,-17.090,-10.742,0.000
1737556402.449,-79.102,-27.344,-24.902,-1000.000,0.000
1737556402.453,-28.320,-10.742,-28.320,-464.355,0.000
1737556402.457,14.648,27.832,-3.906,856.445,0.000
1737556402.461,-13.184,-2.441,-41.992,999.512,0.000
1737556402.465,-40.527,-36.133,-62.988,105.469,0.000
1737556402.468,-49.805,-23.438,-30.273,-1000.000,0.000
1737556402.472,-37.598,-20.996,-16.113,-638.184,0.000
1737556402.476,-4.883,-8.789,-8.789,683.594,0.000
