timestamps,TP9,AF7,AF8,TP10,Right AUX
1737562796.991,-1000.000,-19.043,-24.902,-1000.000,0.000
1737562796.995,-1000.000,-20.020,-24.414,-1000.000,0.000
1737562796.999,-1000.000,-28.809,-20.508,-1000.000,0.000
1737562797.003,-1000.000,-26.855,-25.391,-1000.000,0.000
1737562797.007,-1000.000,-10.254,-45.898,-1000.000,0.000
1737562797.010,-1000.000,-9.277,-44.922,-1000.000,0.000
1737562797.014,-1000.000,-21.484,-20.508,-1000.000,0.000
1737562797.018,-1000.000,-26.367,-23.926,-1000.000,0.000
1737562797.022,-1000.000,-25.879,-27.832,-1000.000,0.000
1737562797.026,-1000.000,-10.254,-28.320,-1000.000,0.000
1737562797.030,-1000.000,-6.348,-36.621,-1000.000,0.000
1737562797.034,-1000.000,-18.066,-28.809,-1000.000,0.000
1737562797.038,-1000.000,-16.113,-11.230,-1000.000,0.000
1737562797.042,-1000.000,-20.996,-8.301,-1000.000,0.000
1737562797.046,-1000.000,-18.555,-8.301,-1000.000,0.000
1737562797.050,-1000.000,-17.578,-13.672,-1000.000,0.000
1737562797.053,-1000.000,-17.090,-26.855,-1000.000,0.000
1737562797.057,-1000.000,-15.625,-29.297,-1000.000,0.000
1737562797.061,-1000.000,-16.602,-27.344,-1000.000,0.000
1737562797.065,-1000.000,-18.066,-26.855,-1000.000,0.000
1737562797.069,-1000.000,-24.414,-27.832,-1000.000,0.000
1737562797.073,-1000.000,-26.367,-26.367,-1000.000,0.000
1737562797.077,-987.305,-19.043,-18.066,-1000.000,0.000
1737562797.081,-1000.000,-21.973,-23.438,-1000.000,0.000
1737562797.085,-841.309,-20.020,-40.527,-1000.000,0.000
1737562797.089,-492.188,-16.602,-40.527,-1000.000,0.000
1737562797.093,-395.996,-22.461,-31.250,-1000.000,0.000
1737562797.096,-163.086,-15.625,-28.809,-1000.000,0.000
1737562797.100,47.363,-13.184,-32.227,-1000.000,0.000
1737562797.104,102.051,-16.113,-34.180,-1000.000,0.000
1737562797.108,223.633,-18.066,-29.297,-1000.000,0.000
1737562797.112,144.531,-15.625,-25.391,-1000.000,0.000
1737562797.116,-23.926,-23.438,-31.738,-1000.000,0.000
1737562797.120,-156.250,-26.367,-31.250,-1000.000,0.000
1737562797.124,-250.000,-19.531,-31.250,-1000.000,0.000
1737562797.128,-331.543,-25.879,-35.645,-1000.000,0.000
1737562797.132,-520.020,-26.855,-39.062,-1000.000,0.000
1737562797.136,-684.082,-24.414,-31.250,-1000.000,0.000
