timestamps,TP9,AF7,AF8,TP10,Right AUX
1737554009.710,-1000.000,-30.273,-77.637,-101.074,0.000
1737554009.714,-1000.000,9.277,75.195,-62.988,0.000
1737554009.717,-1000.000,99.609,51.758,145.996,0.000
1737554009.721,-1000.000,87.402,-98.633,52.246,0.000
1737554009.725,-1000.000,16.602,-20.508,26.367,0.000
1737554009.729,-1000.000,-20.020,34.668,66.895,0.000
1737554009.733,-1000.000,4.883,-6.836,90.332,0.000
1737554009.737,-1000.000,41.504,-33.203,193.848,0.000
1737554009.741,-1000.000,8.301,6.348,37.598,0.000
1737554009.745,-1000.000,-36.133,31.250,-362.305,0.000
1737554009.749,-1000.000,-3.906,-52.246,-314.453,0.000
1737554009.752,-1000.000,59.570,-19.043,-60.547,0.000
1737554009.756,-1000.000,62.988,-1.953,33.203,0.000
1737554009.760,-1000.000,30.273,2.930,-27.344,0.000
1737554009.764,-1000.000,52.734,31.250,38.086,0.000
1737554009.768,-1000.000,51.270,-17.578,94.238,0.000
1737554009.772,-1000.000,20.020,-44.434,65.430,0.000
1737554009.776,-1000.000,34.180,-24.414,136.719,0.000
1737554009.780,-1000.000,43.945,-24.902,87.402,0.000
1737554009.784,-1000.000,-8.789,-65.430,42.480,0.000
1737554009.788,-1000.000,-59.082,-130.859,-69.336,0.000
1737554009.792,-1000.000,-38.086,-168.945,-265.625,0.000
1737554009.795,-1000.000,27.344,-87.891,-246.582,0.000
1737554009.799,-1000.000,48.340,14.160,-202.637,0.000
1737554009.803,-1000.000,-49.805,-79.590,-207.520,0.000
1737554009.807,-1000.000,20.996,-33.691,-208.984,0.000
1737554009.811,-1000.000,109.863,83.984,-234.863,0.000
1737554009.815,-1000.000,83.984,65.918,-208.008,0.000
1737554009.819,-1000.000,74.219,51.758,-73.242,0.000
1737554009.823,-1000.000,64.453,65.430,191.895,0.000
1737554009.827,-1000.000,-2.930,4.883,329.102,0.000
1737554009.831,-1000.000,-4.883,-38.574,248.535,0.000
1737554009.835,-1000.000,106.934,66.406,191.406,0.000
1737554009.838,-1000.000,109.863,28.320,237.793,0.000
1737554009.842,-1000.000,20.020,-0.488,207.031,0.000
1737554009.846,-1000.000,11.719,60.547,195.801,0.000
