timestamps,TP9,AF7,AF8,TP10,Right AUX
1737556182.551,-0.488,-1.953,-20.996,369.141,0.000
1737556182.555,-73.242,-13.184,-36.133,21.973,0.000
1737556182.559,-108.887,-34.668,-36.621,-50.781,0.000
1737556182.563,-83.496,-39.062,-11.230,70.312,0.000
1737556182.567,-27.832,-28.809,4.395,324.219,0.000
1737556182.571,0.488,-20.508,3.906,397.949,0.000
1737556182.575,-63.965,-28.809,5.859,54.199,0.000
1737556182.578,-118.164,-46.875,-18.066,-74.219,0.000
1737556182.582,-87.891,-35.645,-25.391,62.500,0.000
1737556182.586,-39.062,-16.113,-2.930,310.547,0.000
1737556182.590,-15.137,-13.184,-0.488,395.508,0.000
1737556182.594,-66.895,-23.438,-20.020,76.172,0.000
1737556182.594,-66.895,-23.438,-20.020,76.172,0.000
1737556182.598,-114.746,-37.109,-20.020,-37.109,0.000
1737556182.602,-90.820,-49.805,-14.648,28.320,0.000
1737556182.606,-49.805,-32.227,-7.812,250.488,0.000
1737556182.610,-13.672,1.465,-0.488,417.480,0.000
1737556182.614,-64.941,-20.508,-13.184,123.047,0.000
1737556182.618,-110.352,-34.668,-18.555,-41.992,0.000
1737556182.621,-84.961,-26.855,-21.484,-1.953,0.000
1737556182.625,-59.082,-27.832,-14.160,176.270,0.000
1737556182.629,-33.691,-26.367,-11.719,361.328,0.000
1737556182.633,-63.477,-31.738,-18.555,162.598,0.000
1737556182.637,-86.426,-35.156,-23.438,-20.508,0.000
1737556182.641,-83.496,-32.715,-23.926,-15.137,0.000
1737556182.645,-53.711,-22.949,-16.602,178.711,0.000
1737556182.649,1.953,-8.301,-10.254,404.785,0.000
1737556182.653,-29.785,-10.742,-9.766,200.195,0.000
1737556182.657,-66.895,-32.715,-13.672,-31.250,0.000
1737556182.661,-52.734,-22.461,-6.348,-6.836,0.000
1737556182.664,-41.992,-7.812,-11.230,142.578,0.000
1737556182.668,12.695,2.441,-9.277,373.047,0.000
1737556182.672,-17.578,-11.230,-9.766,201.660,0.000
1737556182.676,-87.891,-46.875,-31.738,-90.332,0.000
1737556182.680,-80.078,-46.387,-30.762,-97.656,0.000
1737556182.684,-50.781,-20.508,-26.367,59.570,0.000
1737556182.688,-14.160,-15.137,-21.973,323.242,0.000
1737556182.692,-9.277,-23.438,-4.883,268.066,0.000
1737556182.696,-52.734,-22.949,-13.184,-18.066,0.000
1737556182.700,-76.172,-34.668,-25.391,-84.961,0.000
1737556182.704,-58.594,-38.086,-25.391,42.480,0.000
1737556182.707,-24.902,-28.809,-13.672,304.688,0.000
1737556182.711,-4.883,-8.789,2.441,346.191,0.000
1737556182.715,-58.594,-11.719,-21.484,-11.719,0.000
1737556182.719,-97.168,-36.133,-23.926,-111.816,0.000
1737556182.723,-57.617,-16.113,-15.137,62.500,0.000
1737556182.727,-4.883,-7.812,-9.766,260.254,0.000
1737556182.731,0.000,-15.137,-4.395,315.430,0.000
1737556182.734,-50.293,-29.297,-20.996,16.602,0.000
1737556182.734,-50.293,-29.297,-20.996,16.602,0.000
1737556182.739,-81.543,-52.246,-22.949,-145.508,0.000
1737556182.743,-70.312,-52.734,-32.227,-90.820,0.000
1737556182.747,-13.672,-25.879,-30.762,198.730,0.000
1737556182.750,13.184,-11.719,-16.113,311.523,0.000
1737556182.754,-40.039,-24.414,-13.184,-6.348,0.000
1737556182.758,-62.988,-13.184,-10.254,-79.102,0.000
1737556182.762,-30.762,5.859,-26.855,40.527,0.000
1737556182.766,3.906,0.977,-16.113,234.375,0.000
1737556182.770,9.766,-1.953,-2.930,341.309,0.000
1737556182.774,-52.246,-24.902,-11.719,73.242,0.000
1737556182.777,-71.289,-41.992,-20.020,-54.688,0.000
1737556182.781,-45.410,-26.367,-22.949,-43.457,0.000
1737556182.786,-5.859,-5.371,-15.625,181.152,0.000
1737556182.790,10.742,-13.184,-18.555,375.977,0.000
1737556182.793,-39.551,-29.297,-24.414,107.910,0.000
1737556182.797,-75.195,-30.762,-19.531,-86.914,0.000
1737556182.801,-65.918,-31.738,-23.438,-42.969,0.000
1737556182.805,-36.621,-18.066,-19.043,177.246,0.000
1737556182.809,6.348,-5.859,-16.602,359.863,0.000
1737556182.813,-17.090,-14.648,-12.695,148.438,0.000
1737556182.817,-61.523,-24.902,-27.832,-60.059,0.000
1737556182.820,-71.289,-41.992,-45.410,-67.871,0.000
1737556182.824,-22.949,-24.414,-31.738,138.184,0.000
1737556182.828,35.156,12.207,-7.812,406.250,0.000
1737556182.833,-18.066,-8.301,-16.113,223.145,0.000
1737556182.836,-82.520,-25.879,-23.438,-38.574,0.000
1737556182.840,-86.914,-31.250,-26.367,-73.730,0.000
1737556182.844,-54.688,-30.762,-13.184,127.441,0.000
1737556182.848,13.672,-3.906,3.418,433.105,0.000
1737556182.852,4.883,6.348,-20.508,327.637,0.000
