timestamps,TP9,AF7,AF8,TP10,Right AUX
1737552022.988,-28.320,-11.719,-12.207,952.637,0.000
1737552022.992,-61.523,-33.691,-19.043,-592.773,0.000
1737552022.996,-54.688,-32.227,-31.738,-924.316,0.000
1737552023.000,-7.324,-32.715,-37.598,680.664,0.000
1737552023.004,12.695,-36.133,-31.250,999.512,0.000
1737552023.008,-2.441,-18.066,-19.531,966.309,0.000
1737552023.012,-29.297,-7.324,-39.551,-76.172,0.000
1737552023.015,-14.160,-16.113,-47.363,-1000.000,0.000
1737552023.019,16.113,-14.648,-18.066,214.355,0.000
1737552023.023,18.066,-6.836,-12.695,999.512,0.000
1737552023.027,-22.949,-10.254,-18.066,925.293,0.000
1737552023.031,-30.762,-15.625,-6.348,-163.574,0.000
1737552023.035,-31.250,-34.668,-19.531,-1000.000,0.000
1737552023.039,-38.574,-9.766,-36.133,-796.875,0.000
1737552023.043,-33.691,10.254,-32.227,510.742,0.000
1737552023.047,-12.207,-4.395,-27.344,999.512,0.000
1737552023.051,-1.465,-9.766,-11.719,-145.020,0.000
1737552023.055,-18.066,-19.531,-2.930,-1000.000,0.000
1737552023.058,-6.836,-24.902,-3.418,-650.879,0.000
1737552023.062,7.324,-20.020,-2.441,680.664,0.000
1737552023.066,-7.812,-18.066,-5.859,999.512,0.000
1737552023.070,-20.508,-30.762,-14.160,-485.840,0.000
1737552023.074,5.859,-37.109,-24.902,-1000.000,0.000
1737552023.078,-11.230,-17.090,-22.949,-938.477,0.000
1737552023.082,-27.344,0.488,-7.324,-735.840,0.000
1737552023.086,0.977,5.371,-14.648,538.574,0.000
1737552023.090,-4.395,9.277,-22.461,604.980,0.000
1737552023.094,4.883,-18.066,-32.227,-808.594,0.000
1737552023.097,12.695,-52.734,-23.438,-1000.000,0.000
1737552023.101,-19.531,-34.668,-0.977,-339.844,0.000
1737552023.105,-6.348,-12.695,0.000,910.645,0.000
1737552023.109,21.973,-33.691,-5.371,377.930,0.000
1737552023.113,-35.645,-22.949,-20.996,-968.750,0.000
1737552023.117,-79.102,2.930,-22.949,-1000.000,0.000
1737552023.121,-38.574,-5.859,-19.531,-959.473,0.000
1737552023.125,-12.207,-26.367,-10.742,-1000.000,0.000
1737552023.129,-14.648,-43.457,0.000,-946.289,0.000
1737552023.133,-13.184,-26.367,-1.953,-1000.000,0.000
1737552023.137,10.254,-29.297,-7.324,-818.848,0.000
1737552023.140,38.086,-42.969,-12.695,511.230,0.000
1737552023.144,-7.812,-8.301,-6.348,999.512,0.000
1737552023.148,-26.367,-6.836,-1.465,766.113,0.000
