timestamps,TP9,AF7,AF8,TP10,Right AUX
1737556970.220,-124.023,-13.184,-34.180,5.371,0.000
1737556970.224,-123.535,-17.578,-26.855,7.324,0.000
1737556970.228,-123.535,-16.602,-5.859,-8.301,0.000
1737556970.232,-146.484,-14.160,-2.441,-28.809,0.000
1737556970.235,-130.371,-11.230,-14.648,-32.227,0.000
1737556970.239,-143.555,-18.066,-33.691,-3.418,0.000
1737556970.243,-117.676,-20.996,-29.785,17.578,0.000
1737556970.247,-130.859,-19.531,-15.137,-14.648,0.000
1737556970.251,-185.059,-20.996,-18.555,-44.922,0.000
1737556970.255,-117.188,-15.137,-24.414,-16.602,0.000
1737556970.259,-50.293,-12.207,-26.367,21.484,0.000
1737556970.263,-170.410,-19.043,-22.949,19.043,0.000
1737556970.263,-170.410,-19.043,-22.949,19.043,0.000
1737556970.267,-238.281,-25.391,-7.324,-45.410,0.000
1737556970.271,-168.457,-29.297,7.324,-70.312,0.000
1737556970.275,-125.000,-27.832,0.977,-44.922,0.000
1737556970.278,-90.820,-22.949,-11.719,-44.922,0.000
1737556970.282,-168.457,-15.625,-8.789,-17.090,0.000
1737556970.286,-261.230,-10.742,-6.836,-47.363,0.000
1737556970.290,-168.457,-15.137,-2.441,-71.289,0.000
1737556970.294,-136.719,-9.277,8.301,-70.801,0.000
1737556970.298,-179.199,-11.230,-4.395,-79.590,0.000
1737556970.302,-133.789,-17.578,-33.691,-28.809,0.000
1737556970.306,-162.598,-17.090,-54.199,-8.301,0.000
1737556970.310,-232.910,-29.297,-45.898,-51.758,0.000
1737556970.314,-181.152,-30.273,-19.043,0.000,0.000
1737556970.318,-117.188,-15.137,-0.977,0.000,0.000
1737556970.321,-81.055,-7.812,3.906,0.000,0.000
1737556970.325,-127.930,-13.184,-4.883,0.000,0.000
1737556970.329,-201.660,-8.301,-14.160,0.000,0.000
1737556970.333,-206.543,13.672,-13.672,0.000,0.000
1737556970.337,-171.875,28.320,-15.137,0.000,0.000
1737556970.341,-145.020,33.203,-15.137,0.000,0.000
1737556970.345,-168.457,15.137,-25.391,0.000,0.000
1737556970.349,-202.637,19.531,-28.809,0.000,0.000
1737556970.353,-231.934,40.527,-23.438,0.000,0.000
1737556970.357,-227.539,34.668,-29.785,0.000,0.000
1737556970.361,-191.406,42.480,-22.949,-70.312,0.000
1737556970.364,-217.773,60.547,-26.855,-82.031,0.000
1737556970.368,-282.715,68.848,-25.391,-136.719,0.000
1737556970.372,-324.219,74.219,-4.883,-179.688,0.000
1737556970.376,-324.707,75.195,-6.348,-208.984,0.000
1737556970.380,-280.273,83.008,-12.695,-184.082,0.000
1737556970.384,-274.902,86.914,3.418,-172.363,0.000
1737556970.388,-345.703,80.566,-20.508,-219.727,0.000
1737556970.392,-389.648,80.566,-64.941,-236.328,0.000
1737556970.396,-348.633,76.660,-32.715,-218.750,0.000
1737556970.400,-274.414,78.125,13.184,-160.156,0.000
1737556970.403,-239.746,77.148,-1.953,-125.000,0.000
1737556970.403,-239.746,77.148,-1.953,-125.000,0.000
1737556970.407,-258.789,62.500,8.301,-134.766,0.000
1737556970.411,-261.719,50.781,44.922,-126.465,0.000
1737556970.415,-226.562,38.574,32.227,-101.562,0.000
1737556970.419,-161.621,30.762,9.766,-40.039,0.000
1737556970.423,-124.512,31.738,-8.789,-6.348,0.000
1737556970.427,-153.320,23.438,-17.578,-21.973,0.000
1737556970.431,-179.688,11.230,2.930,-13.184,0.000
1737556970.435,-147.461,4.883,-9.766,-2.930,0.000
1737556970.439,-65.918,-1.465,-19.043,51.758,0.000
1737556970.443,-26.855,-3.418,2.930,101.562,0.000
1737556970.446,-58.105,1.465,11.230,77.148,0.000
1737556970.450,-87.402,-3.418,0.977,66.406,0.000
1737556970.454,-88.867,-9.766,-11.719,78.125,0.000
1737556970.458,-28.809,-5.371,-27.832,126.465,0.000
1737556970.462,9.766,-0.488,-47.852,168.945,0.000
1737556970.466,-28.809,1.953,-36.133,124.023,0.000
1737556970.470,-57.129,-3.906,-7.812,80.566,0.000
1737556970.474,-62.012,-5.859,-3.906,114.258,0.000
1737556970.478,0.488,3.906,-29.785,156.250,0.000
1737556970.482,40.039,1.953,-51.758,167.480,0.000
1737556970.485,-24.414,-10.254,-40.039,131.348,0.000
1737556970.489,-82.031,-13.672,-16.602,80.078,0.000
1737556970.493,-70.312,-6.836,-24.414,87.402,0.000
1737556970.497,-30.762,-6.348,-22.461,112.793,0.000
1737556970.501,-2.441,-10.254,-16.113,126.465,0.000
1737556970.505,-26.367,-8.301,-48.828,116.699,0.000
1737556970.509,-85.938,-11.719,-48.340,57.617,0.000
1737556970.513,-102.051,-20.020,-15.625,22.461,0.000
1737556970.517,-72.266,-13.184,-6.348,77.148,0.000
1737556970.521,-36.621,-6.348,-6.836,118.652,0.000
1737556970.525,-36.621,-7.324,-12.207,85.449,0.000
1737556970.528,-101.562,-19.531,-29.785,45.410,0.000
1737556970.532,-152.832,-32.227,-42.480,19.043,0.000
1737556970.536,-94.238,-24.414,-41.504,54.199,0.000
1737556970.540,-21.973,-15.137,-28.809,107.422,0.000
1737556970.544,-60.059,-18.555,-21.973,79.590,0.000
1737556970.544,-60.059,-18.555,-21.973,79.590,0.000
1737556970.548,-124.512,-21.484,-24.414,23.926,0.000
1737556970.552,-132.324,-18.555,-27.832,1.465,0.000
1737556970.556,-106.934,-20.996,-42.480,20.020,0.000
1737556970.560,-67.383,-21.973,-36.133,59.570,0.000
1737556970.564,-65.918,-19.531,-11.719,65.430,0.000
1737556970.568,-137.207,-21.973,-15.137,16.602,0.000
1737556970.571,-164.062,-29.297,-30.762,-26.855,0.000
1737556970.575,-114.258,-27.344,-29.297,-6.836,0.000
1737556970.579,-62.988,-19.531,-20.508,49.805,0.000
1737556970.583,-76.660,-18.066,-24.902,51.758,0.000
1737556970.587,-117.188,-27.344,-26.855,10.254,0.000
1737556970.591,-146.973,-31.250,-20.508,-16.113,0.000
1737556970.595,-127.930,-27.832,-23.926,-11.719,0.000
1737556970.599,-79.102,-32.227,-20.508,16.602,0.000
1737556970.603,-71.289,-32.227,-5.859,38.574,0.000
1737556970.607,-125.977,-34.180,-14.648,3.418,0.000
1737556970.610,-167.480,-38.086,-26.367,-39.062,0.000
1737556970.614,-145.508,-33.691,-22.461,-7.812,0.000
1737556970.618,-71.289,-32.715,-17.090,38.086,0.000
1737556970.622,-47.852,-33.691,-10.254,47.363,0.000
1737556970.626,-114.746,-36.133,-13.672,22.461,0.000
1737556970.630,-166.504,-39.551,-25.391,-28.809,0.000
1737556970.634,-157.715,-40.527,-44.434,-47.363,0.000
1737556970.638,-72.754,-33.691,-42.480,-9.277,0.000
1737556970.642,-21.484,-24.414,-11.230,41.504,0.000
1737556970.646,-72.266,-27.344,-14.160,27.344,0.000
1737556970.650,-126.953,-37.598,-35.645,-19.531,0.000
1737556970.653,-124.023,-41.504,-23.926,-16.602,0.000
1737556970.657,-82.520,-41.016,-8.789,-9.766,0.000
1737556970.661,-59.082,-35.156,-15.137,-2.930,0.000
1737556970.665,-72.754,-28.320,-29.297,13.184,0.000
1737556970.669,-122.070,-32.227,-9.277,-23.926,0.000
1737556970.673,-145.996,-41.016,5.371,-54.199,0.000
1737556970.677,-104.492,-39.062,-10.742,-21.484,0.000
1737556970.681,-53.711,-31.250,-21.973,22.949,0.000
1737556970.685,-73.242,-33.691,-40.527,5.371,0.000
1737556970.685,-73.242,-33.691,-40.527,5.371,0.000
1737556970.689,-143.066,-40.527,0.000,0.000,0.000
1737556970.693,-167.480,-37.598,0.000,0.000,0.000
1737556970.696,-112.305,-34.180,0.000,0.000,0.000
1737556970.700,-54.688,-35.156,0.000,0.000,0.000
1737556970.704,-72.266,-31.738,0.000,0.000,0.000
1737556970.708,-121.094,-35.156,0.000,0.000,0.000
1737556970.712,-136.719,-41.504,0.000,0.000,0.000
1737556970.716,-92.773,-33.203,0.000,0.000,0.000
1737556970.720,-45.410,-30.762,0.000,0.000,0.000
1737556970.724,-76.660,-39.062,0.000,0.000,0.000
1737556970.728,-133.789,-35.645,0.000,0.000,0.000
1737556970.732,-154.785,-34.668,0.000,0.000,0.000
1737556970.736,-129.883,-36.133,-38.574,-21.484,0.000
1737556970.739,-57.129,-29.785,-31.738,33.691,0.000
1737556970.743,-46.875,-32.227,-9.766,53.711,0.000
1737556970.747,-106.445,-38.086,-0.977,2.441,0.000
1737556970.751,-149.414,-33.203,-28.320,-40.527,0.000
1737556970.755,-142.090,-31.250,-22.949,-34.180,0.000
1737556970.759,-80.566,-30.762,0.977,4.883,0.000
1737556970.763,-61.523,-30.273,-5.371,24.414,0.000
1737556970.767,-119.141,-32.715,-14.648,-16.602,0.000
1737556970.771,-185.059,-34.668,-19.531,-50.781,0.000
1737556970.775,-169.434,-31.738,-43.945,-32.227,0.000
1737556970.778,-90.820,-25.391,-41.016,16.113,0.000
1737556970.782,-71.289,-29.297,-14.648,36.133,0.000
1737556970.786,-122.559,-36.133,-20.508,1.953,0.000
1737556970.790,-161.133,-36.133,-43.457,-48.340,0.000
1737556970.794,-130.371,-36.133,-44.922,-61.523,0.000
1737556970.798,-69.824,-32.715,-13.184,-18.066,0.000
1737556970.802,-42.480,-29.297,1.953,19.043,0.000
