timestamps,TP9,AF7,AF8,TP10,Right AUX
1737553709.209,25.391,-34.668,-8.301,155.762,0.000
1737553709.213,24.414,-36.133,-13.672,121.582,0.000
1737553709.217,10.254,-38.086,-12.695,23.438,0.000
1737553709.221,4.395,-40.039,-9.277,20.508,0.000
1737553709.225,11.719,-32.227,-4.395,97.168,0.000
1737553709.229,16.113,-22.949,0.488,164.062,0.000
1737553709.233,9.766,-22.949,-5.371,140.625,0.000
1737553709.237,19.043,-28.320,-6.836,34.668,0.000
1737553709.241,8.301,-33.691,-5.371,14.160,0.000
1737553709.245,-3.906,-35.645,-9.277,90.820,0.000
1737553709.248,17.090,-26.855,-7.812,164.551,0.000
1737553709.252,27.344,-20.020,-5.859,181.152,0.000
1737553709.256,32.227,-28.320,-11.719,112.305,0.000
1737553709.260,-21.973,-35.645,-16.113,53.711,0.000
1737553709.264,-27.832,-34.180,-12.207,111.816,0.000
1737553709.268,4.395,-34.180,-11.719,187.012,0.000
1737553709.272,5.859,-32.715,-16.113,195.312,0.000
1737553709.276,2.930,-32.227,-18.066,107.910,0.000
1737553709.280,-15.137,-28.320,-13.672,43.457,0.000
1737553709.284,-18.555,-28.809,-12.695,92.285,0.000
1737553709.287,-16.113,-38.574,-20.508,151.855,0.000
1737553709.291,-5.371,-32.715,-18.555,172.852,0.000
1737553709.295,-2.441,-28.809,-16.113,106.445,0.000
1737553709.299,-7.812,-32.227,-18.066,28.320,0.000
1737553709.303,19.043,-28.320,-16.602,59.082,0.000
1737553709.307,0.977,-32.227,-18.066,138.672,0.000
1737553709.311,-6.348,-33.203,-16.602,180.176,0.000
1737553709.315,7.812,-35.645,-15.137,104.980,0.000
1737553709.319,-5.859,-38.574,-16.602,16.602,0.000
1737553709.323,-4.395,-30.762,-15.137,78.613,0.000
1737553709.327,-1.465,-29.297,-16.602,166.016,0.000
1737553709.330,4.883,-27.344,-15.137,195.312,0.000
1737553709.334,2.930,-28.809,-14.648,141.602,0.000
1737553709.338,-0.488,-35.156,-18.066,53.223,0.000
1737553709.342,-9.766,-33.691,-14.648,71.777,0.000
1737553709.346,5.371,-26.367,-13.184,166.504,0.000
1737553709.350,29.785,-18.066,-9.277,220.703,0.000
1737553709.354,31.738,-13.184,-9.277,162.598,0.000
1737553709.358,2.930,-22.949,-13.672,62.500,0.000
1737553709.362,-20.508,-33.203,-20.508,65.430,0.000
1737553709.366,-18.555,-30.762,-28.809,139.648,0.000
1737553709.370,-37.598,-40.527,-20.996,172.363,0.000
1737553709.373,-98.145,-42.480,-23.926,72.754,0.000
1737553709.377,-212.891,-67.383,-90.332,-150.879,0.000
1737553709.381,-250.977,-136.719,-112.305,-208.496,0.000
1737553709.385,-291.504,-118.164,-107.422,-220.215,0.000
1737553709.389,-236.816,-47.852,-62.012,-126.465,0.000
1737553709.393,46.387,31.738,91.797,153.809,0.000
1737553709.397,42.480,75.195,85.449,39.062,0.000
1737553709.401,-259.766,-7.812,-65.430,-339.844,0.000
1737553709.405,-492.676,-85.938,-111.328,-527.344,0.000
1737553709.409,-484.863,0.488,20.996,-380.371,0.000
1737553709.412,-320.801,37.598,17.578,-160.156,0.000
1737553709.416,-299.316,10.742,20.996,-120.605,0.000
1737553709.420,-385.742,65.430,82.520,-222.168,0.000
1737553709.424,-426.270,55.664,101.562,-211.426,0.000
1737553709.428,-319.336,193.848,182.129,-20.508,0.000
1737553709.432,-272.461,358.398,221.680,3.906,0.000
1737553709.436,-475.098,282.715,174.805,-323.730,0.000
