timestamps,TP9,AF7,AF8,TP10,Right AUX
1737558224.708,-943.848,-14.648,-50.781,-199.219,0.000
1737558224.712,-937.988,-15.625,-53.711,-181.641,0.000
1737558224.716,-999.023,-22.461,-56.641,-82.520,0.000
1737558224.720,-1000.000,-27.344,-58.105,-10.742,0.000
1737558224.724,-969.238,-25.879,-57.129,-94.238,0.000
1737558224.728,-648.926,-8.789,-48.340,-181.152,0.000
1737558224.732,-522.949,-3.418,-43.457,-159.180,0.000
1737558224.736,-821.777,-20.996,-49.316,-99.609,0.000
1737558224.739,-963.867,-34.180,-53.223,-48.828,0.000
1737558224.743,-742.676,-30.762,-50.781,-78.125,0.000
1737558224.747,-399.902,-15.625,-46.387,-167.480,0.000
1737558224.751,-302.246,-9.766,-47.852,-184.082,0.000
1737558224.755,-572.754,-22.949,-48.828,-132.812,0.000
1737558224.759,-771.973,-31.250,-50.293,-55.664,0.000
1737558224.763,-650.879,-28.809,-54.199,-79.102,0.000
1737558224.767,-337.891,-20.508,-52.246,-184.082,0.000
1737558224.771,-185.059,-9.277,-46.875,-199.219,0.000
1737558224.775,-422.363,-9.766,-44.922,-136.230,0.000
1737558224.779,-643.555,-24.902,-46.875,-58.105,0.000
1737558224.782,-544.434,-24.414,-43.945,-70.801,0.000
1737558224.786,-227.051,-10.254,-41.016,-171.387,0.000
1737558224.790,-66.406,-2.441,-42.480,-208.984,0.000
1737558224.794,-291.504,-4.395,-37.598,-145.996,0.000
1737558224.798,-523.438,-13.184,-35.156,-62.988,0.000
1737558224.802,-452.637,-19.531,-36.133,-75.684,0.000
1737558224.806,-141.113,-9.766,-35.645,-166.504,0.000
1737558224.810,58.594,-2.441,-36.621,-206.543,0.000
1737558224.814,-149.414,-11.719,-41.016,-187.500,0.000
1737558224.818,-396.973,-18.066,-43.457,-94.238,0.000
1737558224.822,-339.844,-14.648,-38.574,-42.969,0.000
1737558224.825,-66.895,-12.207,-39.551,-156.738,0.000
1737558224.829,151.855,-12.207,-36.621,-235.352,0.000
1737558224.833,58.105,-15.625,-32.715,-179.688,0.000
1737558224.837,-203.613,-15.625,-39.551,-87.891,0.000
1737558224.841,-209.961,-11.719,-43.457,-56.152,0.000
1737558224.845,77.148,-7.324,-37.598,-155.273,0.000
1737558224.849,343.750,-2.930,-33.691,-231.445,0.000
1737558224.853,270.020,-6.836,-34.668,-195.312,0.000
1737558224.857,-39.062,-19.043,-35.156,-121.094,0.000
1737558224.861,-78.613,-21.973,-37.598,-69.824,0.000
1737558224.864,202.637,-17.090,-33.203,-128.906,0.000
1737558224.868,488.770,-2.441,-26.855,-206.055,0.000
1737558224.872,454.102,-10.742,-36.133,-204.590,0.000
1737558224.876,164.551,-35.156,-46.387,-151.367,0.000
1737558224.880,139.160,-30.273,-38.574,-80.078,0.000
1737558224.884,395.996,-12.695,-33.203,-127.441,0.000
1737558224.888,668.945,-0.488,-32.227,-222.168,0.000
1737558224.892,672.852,-0.977,-28.320,-204.102,0.000
1737558224.896,367.676,-7.324,-30.273,-115.723,0.000
1737558224.900,210.938,-26.367,-35.645,-54.688,0.000
1737558224.904,384.277,-36.621,-39.062,-101.074,0.000
1737558224.907,687.012,-7.324,-24.414,-188.965,0.000
1737558224.911,709.961,14.160,-30.273,-217.773,0.000
1737558224.915,349.609,-2.930,-50.781,-188.477,0.000
1737558224.919,158.203,5.371,-36.133,-124.512,0.000
1737558224.923,255.371,13.184,-15.137,-215.820,0.000
1737558224.927,485.840,13.672,-22.461,-355.469,0.000
1737558224.931,548.340,20.020,-33.691,-359.375,0.000
1737558224.935,152.832,7.324,-15.625,-366.211,0.000
1737558224.939,-115.723,32.227,-3.906,-301.270,0.000
1737558224.943,0.000,30.273,-17.578,-317.871,0.000
1737558224.947,0.000,27.832,-12.695,-478.516,0.000
1737558224.950,0.000,20.020,25.879,-547.852,0.000
1737558224.954,0.000,16.602,32.715,-528.320,0.000
1737558224.958,0.000,59.082,14.160,-420.898,0.000
1737558224.962,0.000,50.293,18.066,-398.926,0.000
1737558224.966,0.000,20.996,12.207,-566.406,0.000
1737558224.970,0.000,77.148,35.645,-553.223,0.000
1737558224.974,0.000,83.984,36.621,-440.430,0.000
1737558224.978,0.000,33.691,17.578,-417.480,0.000
1737558224.982,0.000,21.973,44.434,-413.574,0.000
1737558224.986,0.000,27.344,44.922,-475.098,0.000
1737558224.989,-605.957,16.602,32.715,-529.297,0.000
1737558224.993,-932.129,27.344,44.434,-517.090,0.000
1737558224.997,-1000.000,17.578,65.430,-342.285,0.000
1737558225.001,-1000.000,-64.453,25.879,-324.219,0.000
1737558225.005,-969.727,-18.066,46.387,-420.898,0.000
1737558225.009,-817.383,61.523,63.477,-430.176,0.000
1737558225.013,-920.410,18.555,93.750,-381.348,0.000
1737558225.017,-1000.000,-26.855,123.535,-255.371,0.000
1737558225.021,-1000.000,-58.594,17.578,-377.930,0.000
1737558225.025,-821.777,-28.320,72.266,-376.465,0.000
1737558225.029,-512.695,-33.691,179.199,-274.414,0.000
1737558225.032,-736.816,-48.340,119.629,-364.746,0.000
1737558225.036,-904.297,16.602,118.164,-180.176,0.000
1737558225.040,-913.086,-40.527,145.508,-166.016,0.000
1737558225.044,-710.938,-60.547,164.062,-269.043,0.000
1737558225.048,-470.703,-55.176,138.184,-299.316,0.000
1737558225.052,-506.836,-93.262,105.957,-303.223,0.000
1737558225.056,-621.094,-43.457,111.328,-147.949,0.000
1737558225.060,-642.578,-40.039,180.664,-42.480,0.000
1737558225.064,-459.473,-83.008,211.426,-118.652,0.000
1737558225.068,-36.133,-43.945,157.715,-159.180,0.000
1737558225.072,107.910,-15.625,187.012,-151.367,0.000
1737558225.075,-117.676,-20.508,223.633,-113.281,0.000
1737558225.079,-184.570,-101.074,152.832,-94.238,0.000
1737558225.083,66.406,-149.414,168.457,-152.832,0.000
1737558225.087,361.328,-86.914,209.961,-225.586,0.000
1737558225.091,275.391,-31.250,173.828,-247.070,0.000
1737558225.095,-72.754,15.137,206.055,-155.273,0.000
1737558225.099,-375.488,-114.746,182.129,-184.570,0.000
1737558225.103,-175.781,-146.973,157.227,-228.027,0.000
1737558225.107,362.793,-39.551,215.332,-185.059,0.000
1737558225.111,457.031,-37.598,202.148,-196.777,0.000
1737558225.114,102.051,-59.082,195.801,-199.707,0.000
1737558225.118,-76.172,-65.430,240.723,-115.234,0.000
1737558225.122,-18.066,-107.910,270.508,-177.734,0.000
1737558225.126,325.195,-52.734,265.137,-209.473,0.000
1737558225.130,499.512,-20.996,0.000,-149.902,0.000
1737558225.134,59.570,-94.238,0.000,-221.680,0.000
1737558225.138,-194.336,-140.625,0.000,-132.812,0.000
1737558225.142,-65.918,-85.449,0.000,-52.246,0.000
1737558225.146,135.254,-53.711,0.000,-189.453,0.000
1737558225.150,393.555,-31.738,0.000,-135.742,0.000
1737558225.154,175.293,-73.730,0.000,-98.633,0.000
1737558225.157,-256.836,-96.191,0.000,-154.297,0.000
1737558225.161,-190.918,-43.945,0.000,-76.660,0.000
1737558225.165,23.926,-79.590,0.000,-157.227,0.000
1737558225.169,65.430,-100.098,0.000,-249.512,0.000
1737558225.173,-183.105,-90.820,0.000,-192.383,0.000
1737558225.177,-470.215,-71.777,307.129,-98.145,0.000
1737558225.181,-441.895,-75.195,360.840,-15.137,0.000
1737558225.185,-297.852,-93.750,329.102,-134.277,0.000
1737558225.189,-98.633,-122.559,323.730,-217.285,0.000
1737558225.193,-152.832,-112.305,339.355,-145.996,0.000
1737558225.197,-427.734,-84.473,290.527,-49.316,0.000
1737558225.200,-410.645,-96.680,325.684,1.465,0.000
1737558225.204,-66.895,-82.031,347.656,-29.297,0.000
1737558225.208,106.445,-100.098,304.199,-151.367,0.000
1737558225.212,92.773,-99.609,321.289,-85.938,0.000
1737558225.216,-161.621,-88.379,305.176,8.789,0.000
1737558225.220,-275.391,-122.559,285.156,-1.465,0.000
1737558225.224,66.406,-119.629,281.738,-25.391,0.000
1737558225.228,334.961,-114.258,259.277,-148.438,0.000
1737558225.232,386.719,-84.473,299.316,-107.422,0.000
1737558225.236,275.879,-66.895,324.707,101.074,0.000
1737558225.239,60.059,-98.633,262.207,121.582,0.000
1737558225.243,81.543,-94.727,240.723,-10.254,0.000
1737558225.247,317.871,-84.961,237.793,-115.723,0.000
1737558225.251,372.559,-95.703,224.121,-117.676,0.000
1737558225.255,51.270,-91.797,205.078,-78.125,0.000
1737558225.259,-59.082,-96.191,209.961,36.133,0.000
1737558225.263,153.809,-104.980,206.543,4.883,0.000
1737558225.267,463.379,-42.969,223.145,-58.105,0.000
1737558225.271,433.105,-43.945,196.289,-49.805,0.000
1737558225.275,-140.137,-104.004,125.000,-86.914,0.000
1737558225.279,-417.480,-77.637,93.750,-1.953,0.000
1737558225.282,-237.793,-67.383,100.586,3.906,0.000
1737558225.286,131.836,-72.754,113.770,-64.941,0.000
1737558225.290,301.270,-45.410,76.172,-51.270,0.000
1737558225.294,27.344,-37.109,19.531,-11.230,0.000
1737558225.298,-130.859,-24.902,30.273,119.141,0.000
1737558225.302,2.441,-12.207,53.711,139.648,0.000
1737558225.306,215.820,-17.578,-9.766,-29.785,0.000
1737558225.310,360.840,-5.859,-40.527,-39.551,0.000
1737558225.314,133.789,-4.395,-41.504,50.293,0.000
1737558225.318,-129.395,-30.762,-50.781,102.051,0.000
1737558225.322,44.922,-3.418,-79.102,140.137,0.000
1737558225.325,583.008,72.266,-66.406,185.059,0.000
1737558225.329,787.598,57.129,-84.473,106.445,0.000
1737558225.333,429.199,16.113,-141.602,23.926,0.000
1737558225.337,90.332,7.324,-158.203,99.121,0.000
1737558225.341,111.816,-2.441,-171.875,131.836,0.000
1737558225.345,406.738,9.766,-176.758,69.824,0.000
1737558225.349,583.496,27.344,-186.523,35.645,0.000
1737558225.353,399.902,23.438,-201.660,89.844,0.000
1737558225.357,97.656,9.277,-221.191,222.168,0.000
1737558225.361,17.090,12.695,-238.281,262.207,0.000
1737558225.364,206.055,28.320,-256.348,172.363,0.000
1737558225.368,391.602,40.527,-278.320,131.348,0.000
1737558225.372,258.301,41.504,-304.199,167.480,0.000
1737558225.376,-74.707,31.250,-331.055,237.305,0.000
1737558225.380,-102.051,27.832,-359.863,308.594,0.000
1737558225.384,212.891,39.062,-373.047,287.109,0.000
1737558225.388,520.996,49.316,-380.371,236.816,0.000
1737558225.392,504.395,42.480,-395.020,266.602,0.000
1737558225.396,204.102,28.320,-399.414,351.562,0.000
1737558225.400,105.957,19.043,-396.484,428.711,0.000
1737558225.404,320.312,24.902,-387.695,384.766,0.000
1737558225.407,594.238,32.227,-378.906,300.293,0.000
1737558225.411,0.000,28.320,-371.582,329.102,0.000
1737558225.415,0.000,20.996,-365.723,406.738,0.000
1737558225.419,0.000,5.859,-357.910,445.801,0.000
