timestamps,TP9,AF7,AF8,TP10,Right AUX
1737551633.816,3.418,-15.625,-5.859,312.012,0.000
1737551633.819,-20.508,-4.395,-5.371,351.562,0.000
1737551633.823,-35.645,-9.277,-4.395,63.477,0.000
1737551633.827,-13.184,-16.602,-0.488,-166.504,0.000
1737551633.831,5.371,-17.090,-8.301,-288.574,0.000
1737551633.835,13.184,-5.371,-8.789,389.160,0.000
1737551633.839,-15.137,-10.742,-2.930,377.441,0.000
1737551633.843,-30.273,-31.250,-4.883,14.648,0.000
1737551633.847,-22.949,-27.832,-4.883,-9.766,0.000
1737551633.851,-19.043,-23.438,-8.301,-333.496,0.000
1737551633.855,-18.066,-21.973,-6.348,69.336,0.000
1737551633.858,-4.883,-22.461,0.000,368.652,0.000
1737551633.862,-4.883,-27.344,-9.277,75.684,0.000
1737551633.866,-31.738,-22.461,-12.695,-98.145,0.000
1737551633.870,-63.965,-19.531,-10.742,-356.445,0.000
1737551633.874,-59.082,-20.508,-10.742,70.801,0.000
1737551633.878,-28.809,-16.113,-14.648,468.262,0.000
1737551633.882,-26.855,-10.742,-22.949,140.625,0.000
1737551633.886,-33.203,-26.367,-26.855,-166.504,0.000
1737551633.890,-35.645,-39.062,-16.602,-481.934,0.000
1737551633.894,-31.250,-30.762,-15.137,-47.363,0.000
1737551633.898,-20.996,-20.996,-15.137,417.480,0.000
1737551633.901,-31.250,-24.902,-13.672,81.543,0.000
1737551633.905,-32.715,-19.531,-20.020,-72.266,0.000
1737551633.909,-14.648,-22.461,-20.996,-380.371,0.000
1737551633.913,-5.371,-36.133,-18.066,-133.301,0.000
1737551633.917,-14.160,-16.113,-14.648,471.680,0.000
1737551633.921,-28.320,-9.766,-14.648,148.926,0.000
1737551633.925,-38.086,-5.859,-20.508,-89.355,0.000
1737551633.929,-32.227,-2.441,-20.996,-327.637,0.000
1737551633.933,-24.414,-10.742,-13.672,-243.164,0.000
1737551633.937,-13.184,-18.066,-14.648,344.238,0.000
1737551633.941,-2.930,-21.484,-20.020,210.449,0.000
1737551633.944,-20.020,-30.762,-10.742,-26.367,0.000
1737551633.948,-45.410,-20.020,-15.137,-268.555,0.000
1737551633.952,-50.293,-9.277,-24.414,-363.770,0.000
1737551633.956,-38.086,-17.578,-14.160,319.824,0.000
1737551633.960,-23.438,-18.066,-4.883,394.043,0.000
1737551633.964,-14.648,-14.648,-11.230,93.262,0.000
1737551633.968,-22.461,-15.137,-24.902,-243.164,0.000
1737551633.972,-36.621,-17.090,-31.250,-294.922,0.000
1737551633.976,-26.367,-6.348,-20.996,386.230,0.000
1737551633.980,-12.207,-14.160,-17.578,345.703,0.000
1737551633.983,-20.020,-27.344,-20.020,47.363,0.000
1737551633.987,-40.039,-13.672,-11.719,-195.801,0.000
1737551633.991,-51.270,-3.418,-6.836,-357.422,0.000
1737551633.995,-49.805,-3.906,-4.395,310.547,0.000
1737551633.999,-38.086,-13.672,-7.324,442.383,0.000
1737551634.003,-30.273,-17.090,-8.789,88.379,0.000
1737551634.007,-33.691,-22.949,-11.230,-102.051,0.000
1737551634.011,-33.203,-26.367,-8.789,-322.754,0.000
1737551634.015,-17.578,-14.648,-3.906,202.148,0.000
1737551634.019,-32.227,-18.555,-11.230,442.871,0.000
1737551634.023,-29.785,-21.973,-15.137,62.012,0.000
1737551634.026,-4.395,-14.648,-12.695,-121.094,0.000
1737551634.030,-28.809,-7.324,-13.184,-374.512,0.000
1737551634.034,-22.949,-11.719,-16.602,107.422,0.000
1737551634.038,-6.836,-19.531,-16.602,448.730,0.000
1737551634.042,-27.832,-14.160,-13.184,164.551,0.000
1737551634.046,-31.250,-15.137,-8.789,0.000,0.000
1737551634.050,-32.715,-15.625,-13.184,-321.777,0.000
1737551634.054,-22.461,-15.625,-21.484,41.992,0.000
1737551634.058,6.348,-13.672,-18.066,479.980,0.000
1737551634.062,-8.301,-18.555,-22.949,165.039,0.000
1737551634.066,-29.297,-25.879,-22.461,22.461,0.000
1737551634.069,-43.945,-17.578,-17.090,-241.699,0.000
1737551634.073,-53.711,-12.207,-13.184,-22.461,0.000
1737551634.077,-26.367,-7.812,-0.977,499.023,0.000
1737551634.081,-4.883,-9.277,-4.883,201.660,0.000
1737551634.085,-22.461,-15.625,-16.602,-51.758,0.000
1737551634.089,-26.855,-21.973,-17.578,-319.824,0.000
1737551634.093,-0.977,-19.043,-12.207,-76.172,0.000
1737551634.097,1.465,-13.672,-12.695,526.367,0.000
1737551634.101,-34.180,-20.996,-9.766,235.840,0.000
