timestamps,TP9,AF7,AF8,TP10,Right AUX
1737552806.442,95.703,-14.648,-26.855,-1000.000,0.000
1737552806.446,74.707,-36.621,-26.855,-1000.000,0.000
1737552806.450,104.492,-42.969,1.465,-1000.000,0.000
1737552806.454,122.070,-28.320,-4.883,-1000.000,0.000
1737552806.458,80.566,-30.273,-23.926,-1000.000,0.000
1737552806.461,34.668,-32.715,-60.547,-1000.000,0.000
1737552806.465,36.133,-38.574,-36.621,-1000.000,0.000
1737552806.469,54.688,-41.992,-2.930,-1000.000,0.000
1737552806.473,128.906,-2.930,-14.160,-1000.000,0.000
1737552806.477,195.801,25.879,-5.371,-1000.000,0.000
1737552806.481,150.391,3.906,-15.625,-1000.000,0.000
1737552806.485,153.320,-24.414,-39.062,-1000.000,0.000
1737552806.489,170.410,-64.453,-71.777,-1000.000,0.000
1737552806.493,201.172,-42.480,-49.805,-941.406,0.000
1737552806.497,261.719,-15.625,-10.254,-1000.000,0.000
1737552806.501,248.535,-14.160,20.020,-757.324,0.000
1737552806.504,359.863,53.711,36.621,644.531,0.000
1737552806.508,412.109,49.316,-5.371,999.512,0.000
1737552806.512,335.449,9.766,-15.137,909.180,0.000
1737552806.516,321.777,43.457,11.719,982.910,0.000
1737552806.520,296.875,44.434,12.695,970.703,0.000
1737552806.524,244.141,20.508,-16.602,970.703,0.000
1737552806.528,232.422,21.484,-7.812,970.703,0.000
1737552806.532,282.715,24.414,18.066,970.703,0.000
1737552806.536,317.383,13.672,16.602,970.703,0.000
1737552806.540,303.223,-1.465,17.090,970.703,0.000
1737552806.544,284.668,-4.395,5.371,970.703,0.000
1737552806.547,295.410,-16.602,-22.949,970.703,0.000
1737552806.551,354.980,-45.898,-69.336,970.703,0.000
1737552806.555,416.992,1.953,-24.414,970.703,0.000
1737552806.559,437.500,49.805,54.688,970.703,0.000
1737552806.563,431.152,42.969,0.488,970.703,0.000
1737552806.567,419.922,5.859,-105.957,970.703,0.000
1737552806.571,469.238,-29.297,-28.809,970.215,0.000
1737552806.575,539.062,-16.113,49.316,970.703,0.000
1737552806.579,550.293,-6.348,25.391,970.703,0.000
1737552806.583,599.609,-5.859,-4.883,970.703,0.000
1737552806.587,746.094,-35.645,-42.480,970.703,0.000
1737552806.590,895.508,-40.527,-26.367,970.703,0.000
1737552806.594,967.773,31.250,0.488,970.703,0.000
1737552806.598,968.750,43.457,-42.480,970.703,0.000
1737552806.602,968.262,24.902,-107.910,970.703,0.000
1737552806.606,970.215,-10.254,-78.613,970.703,0.000
1737552806.610,969.727,-73.730,0.488,970.703,0.000
1737552806.614,970.215,-58.105,55.176,970.703,0.000
1737552806.618,970.215,6.836,27.344,970.703,0.000
1737552806.622,970.215,19.043,14.160,970.703,0.000
1737552806.626,970.703,-11.719,0.977,970.703,0.000
1737552806.629,963.867,-22.949,-22.461,970.703,0.000
1737552806.633,978.027,-28.809,-6.836,970.703,0.000
1737552806.637,922.363,-71.777,-18.555,970.703,0.000
1737552806.641,745.605,-55.664,-8.789,970.703,0.000
1737552806.645,654.785,0.488,22.461,970.703,0.000
1737552806.649,639.648,-0.977,10.254,970.703,0.000
1737552806.653,671.387,-8.789,10.254,970.703,0.000
1737552806.657,675.781,-31.250,-18.555,970.703,0.000
1737552806.661,572.266,-62.012,-40.039,970.703,0.000
1737552806.665,524.902,-42.969,0.488,970.703,0.000
1737552806.668,541.504,-13.184,19.531,970.703,0.000
1737552806.672,561.035,-13.672,-1.465,970.703,0.000
1737552806.676,530.273,-24.414,-4.883,970.703,0.000
1737552806.680,392.578,-47.363,-2.930,970.703,0.000
1737552806.684,293.945,-49.805,0.488,970.703,0.000
1737552806.688,271.973,-41.016,-13.184,970.703,0.000
1737552806.692,272.461,-49.316,-24.902,970.703,0.000
1737552806.696,227.539,-76.172,-32.715,970.703,0.000
1737552806.700,90.820,-63.965,-9.766,970.703,0.000
1737552806.704,0.488,-30.762,15.137,970.703,0.000
1737552806.708,-15.137,-33.691,-32.227,970.703,0.000
1737552806.711,-49.805,-45.410,-49.316,970.703,0.000
1737552806.715,-76.660,-24.414,-2.441,970.703,0.000
1737552806.719,-108.887,-6.348,33.691,970.703,0.000
1737552806.723,-167.969,-16.113,-3.418,970.703,0.000
1737552806.727,-164.551,-35.645,-0.488,970.703,0.000
1737552806.731,-100.586,-25.391,26.855,970.703,0.000
1737552806.735,-59.082,-18.066,28.809,970.703,0.000
1737552806.739,-98.145,-79.590,0.977,970.703,0.000
1737552806.743,-155.273,-71.777,-58.105,970.703,0.000
1737552806.747,-139.160,11.230,-16.113,970.703,0.000
1737552806.751,-56.641,20.020,62.500,970.215,0.000
1737552806.754,-13.672,5.859,36.621,970.703,0.000
1737552806.758,-37.598,7.324,31.250,970.703,0.000
1737552806.762,-88.867,-19.043,47.363,970.703,0.000
1737552806.766,-96.680,-7.324,20.508,970.703,0.000
1737552806.770,-88.867,14.160,12.695,970.703,0.000
1737552806.774,-48.828,13.184,43.945,970.703,0.000
1737552806.778,-61.035,-1.465,47.852,970.703,0.000
1737552806.782,-136.230,-23.926,15.137,970.703,0.000
1737552806.786,-146.973,-5.371,-2.441,970.703,0.000
1737552806.790,-131.348,12.695,-15.625,970.703,0.000
1737552806.793,-130.859,3.418,16.113,970.703,0.000
1737552806.797,-169.434,-26.367,59.570,970.703,0.000
1737552806.801,-235.840,-45.898,40.527,970.703,0.000
1737552806.805,-275.879,-29.297,20.996,970.703,0.000
1737552806.809,-247.070,-53.711,-0.488,970.703,0.000
1737552806.813,-227.539,-54.688,-14.160,970.703,0.000
1737552806.817,-253.906,7.324,1.465,970.703,0.000
1737552806.821,-274.902,8.301,39.551,970.703,0.000
1737552806.825,-272.949,10.254,95.703,970.703,0.000
1737552806.829,-220.703,35.156,71.777,970.703,0.000
1737552806.833,-161.133,29.785,36.133,970.703,0.000
1737552806.836,-146.973,-0.488,69.336,970.703,0.000
1737552806.840,-223.145,-46.387,43.945,970.703,0.000
1737552806.844,-229.492,-8.789,21.484,970.703,0.000
1737552806.848,-171.875,36.621,50.781,970.703,0.000
1737552806.852,-134.277,25.879,54.688,970.703,0.000
1737552806.856,-103.027,-0.488,41.992,970.703,0.000
1737552806.860,-166.016,-22.461,38.086,970.703,0.000
1737552806.864,-225.098,-17.090,26.367,970.703,0.000
1737552806.868,-209.473,-2.930,38.574,970.703,0.000
1737552806.872,-198.242,0.488,15.137,970.703,0.000
1737552806.876,-206.543,-16.113,-6.348,970.703,0.000
1737552806.879,-249.023,-54.199,36.133,970.703,0.000
1737552806.883,-288.086,-55.664,49.316,970.703,0.000
1737552806.887,-280.273,-24.902,42.480,970.703,0.000
1737552806.891,-227.051,0.000,19.043,970.703,0.000
1737552806.895,-173.340,-6.836,-11.719,970.703,0.000
1737552806.899,-199.219,-20.508,-38.574,970.703,0.000
1737552806.903,-244.629,0.488,-80.566,970.703,0.000
1737552806.907,-236.816,1.953,-54.688,970.703,0.000
1737552806.911,-204.102,-9.277,-15.625,970.703,0.000
1737552806.915,-171.875,-50.781,-94.727,970.703,0.000
1737552806.918,-199.219,-63.965,-109.863,970.703,0.000
1737552806.922,-269.531,-59.082,-111.816,970.703,0.000
1737552806.926,-279.297,-92.773,-115.723,970.703,0.000
1737552806.930,-208.496,-40.527,-15.137,970.703,0.000
1737552806.934,-157.227,16.602,0.977,970.703,0.000
1737552806.938,-182.617,-8.301,-61.035,970.703,0.000
1737552806.942,-237.793,-27.832,-92.773,970.703,0.000
1737552806.946,-244.141,-34.668,-106.445,970.703,0.000
1737552806.950,-204.590,-33.203,-113.281,970.703,0.000
1737552806.954,-177.246,-30.762,-79.102,970.703,0.000
1737552806.958,-208.496,-23.926,-72.754,970.703,0.000
1737552806.961,-275.879,-36.133,-88.379,970.703,0.000
1737552806.965,-294.434,-46.875,-95.703,970.703,0.000
1737552806.969,-277.344,-47.363,-104.980,970.703,0.000
1737552806.973,-227.539,-38.574,-68.359,970.703,0.000
1737552806.977,-218.262,-36.621,-86.914,970.703,0.000
